timestamp_ns,side,exec_price,hypothesis_id,signal,mid_price_plus_100ms,mid_price_plus_500ms,mid_price_plus_1000ms,mid_price_plus_5000ms
1726057811899308032,BUY,5492.0,4,0.20189349436559947,5479.5,5479.75,5476.75,5488.75
1726057811899308032,BUY,5492.0,4,0.20189349436559947,5479.5,5479.75,5476.75,5488.75
1726057811972847872,SELL,5492.0,4,-0.20914608761594553,5479.5,5492.25,5480.25,5486.75
1726057811972847872,SELL,5492.0,4,-0.20914608761594553,5479.5,5492.25,5480.25,5486.75
1726057812009694976,BUY,5492.0,4,0.2094650827044583,5489.75,5504.75,5492.5,5487.5
1726057812009694976,BUY,5492.0,4,0.2094650827044583,5489.75,5504.75,5492.5,5487.5
1726057812013790976,SELL,5491.5,4,-0.25128559709552134,5489.75,5498.25,5492.25,5481.5
1726057812013790976,SELL,5491.5,4,-0.25128559709552134,5489.75,5498.25,5492.25,5481.5
1726057812073494784,BUY,5479.25,4,0.20272745844074833,5493.5,5491.25,5492.5,5500.5
1726057812073494784,BUY,5479.25,4,0.20272745844074833,5493.5,5491.25,5492.5,5500.5
1726057812079405056,SELL,5492.25,4,-0.20256665645938574,5474.25,5491.25,5492.5,5476.5
1726057812079405056,SELL,5492.25,4,-0.20256665645938574,5474.25,5491.25,5492.5,5476.5
1726057812082704128,BUY,5504.75,4,0.2025642498932601,5520.75,5491.25,5492.5,5476.5
1726057812082704128,BUY,5504.75,4,0.2025642498932601,5520.75,5491.25,5492.5,5476.5
1726057812090020864,SELL,5492.0,4,-0.20268880407535553,5520.75,5491.25,5492.5,5480.75
1726057812090020864,SELL,5492.0,4,-0.20268880407535553,5520.75,5491.25,5492.5,5480.75
1726057812276715008,BUY,5492.0,4,0.23248649326156942,5492.75,5491.5,5492.5,5487.0
1726057812276715008,BUY,5492.0,4,0.23248649326156942,5492.75,5491.5,5492.5,5487.0
1726057812320136960,SELL,5479.0,4,-0.1989324473449854,5479.75,5492.5,5493.5,5495.5
1726057812320136960,SELL,5479.0,4,-0.1989324473449854,5479.75,5492.5,5493.5,5495.5
1726057812494040064,BUY,5491.75,4,0.21160741999969088,5491.25,5474.25,5493.75,5485.75
1726057812494040064,BUY,5491.75,4,0.21160741999969088,5491.25,5474.25,5493.75,5485.75
1726057812497805056,SELL,5493.5,4,-0.1594544093001394,5491.25,5474.25,5493.75,5485.75
